ID,性別,OL申込,年齢,機種,P購入,コース,C応募,FM登録,ML購読,通話分数,通話回数,請求額,契約
T1019570,F,0,59,A,0,X,0,0,0,47.39,23,6390,Y
T1019583,M,0,36,C,3,E,1,1,0,39.14,15,6269,Y
T1019595,F,0,67,C,2,F,0,0,0,122.36,25,10174,Y
T1019604,F,0,26,B,0,E,0,0,1,143.63,14,5639,N
T1019626,M,0,57,C,1,F,0,0,0,65.15,37,8394,Y
T1019631,F,0,85,A,0,F,0,0,0,14.12,3,7053,Y
T1019644,F,0,36,B,3,E,0,1,0,13.58,5,4615,N
T1019651,M,0,79,A,0,F,0,0,0,103.82,4,7536,Y
T1019666,M,0,66,C,2,F,0,0,0,57.56,11,9244,Y
T1019688,F,0,60,A,0,F,0,0,0,61.45,59,7262,Y
T1019697,F,0,63,C,1,E,0,0,1,38.13,6,5751,Y
T1019702,F,0,25,C,0,E,0,1,0,34.3,9,5968,Y
T1019717,F,0,54,C,3,F,0,0,0,53.57,40,11104,Y
T1019729,M,0,38,A,0,E,0,0,0,37.74,6,3853,Y
T1019732,M,0,59,C,3,F,1,1,1,57.08,16,8751,Y
T1019743,F,0,30,C,0,E,0,0,1,9.58,3,4836,Y
T1019752,F,0,50,B,0,E,0,1,0,33.57,38,6862,Y
T1019764,M,0,64,B,2,E,0,1,0,113.82,38,6832,Y
T1019775,F,0,44,C,2,E,0,1,1,45.87,1,5535,Y
T1019785,F,0,55,A,0,X,1,0,0,95.9,51,6855,Y
T1019794,M,1,40,B,0,E,0,1,0,111.48,68,8288,Y
T1019806,F,0,68,A,0,E,0,1,0,7.06,3,6713,Y
T1019819,M,0,51,A,0,X,0,1,0,58.19,13,6244,Y
T1019825,F,0,77,B,2,F,0,0,0,35.74,5,7775,Y
T1019837,M,0,49,A,0,F,0,1,0,71.83,13,7001,Y
T1019842,F,1,29,B,0,E,0,0,0,36.94,4,4677,N
T1019853,M,0,88,A,0,F,0,0,0,44.18,14,6674,Y
T1019861,M,0,80,C,3,F,0,1,0,44.66,25,8706,Y
T1019871,F,0,25,A,0,E,0,0,1,56.85,15,4236,Y
T1019892,M,0,36,B,0,E,0,1,0,205.41,31,6324,N
T1019902,F,0,64,C,2,F,1,0,0,11.39,57,8108,N
T1019916,M,0,67,A,0,X,0,0,0,68.52,2,6435,Y
T1019925,M,0,55,B,0,F,0,0,0,163.64,33,11887,N
T1019946,M,0,28,B,2,E,1,0,0,46.28,13,5101,N
T1019959,M,0,46,C,2,X,0,0,1,35.44,3,8832,Y
T1019968,F,0,85,B,2,F,1,0,0,16.9,2,7888,Y
T1019977,M,0,23,B,0,E,0,1,1,79.97,27,5574,N
T1019982,M,0,79,A,0,F,0,1,0,77.58,43,7056,Y
T1019991,M,0,23,C,1,E,0,0,0,108.49,23,6992,Y
T1020006,F,1,55,B,1,E,0,0,0,58.85,10,4832,N
T1020015,M,0,66,A,0,F,0,0,0,149.7,70,6368,Y
T1020022,M,0,59,B,3,E,1,0,0,44.09,13,5131,Y
T1020035,F,0,79,B,0,F,0,0,0,45.46,4,8111,Y
T1020048,F,0,34,A,0,E,0,1,1,21.44,12,3809,Y
T1020067,F,0,88,C,3,F,1,0,1,70.07,9,8808,Y
T1020080,M,0,42,A,0,F,0,1,0,57.8,3,7279,Y
T1020095,F,0,43,A,0,X,0,1,0,110.47,23,6941,Y
T1020109,F,0,63,C,3,F,0,1,0,57.44,8,8809,Y
T1020132,M,0,56,A,0,F,1,0,1,64.31,1,6726,Y
T1020145,M,0,24,A,0,E,0,1,0,66.97,7,4055,Y
T1020155,M,0,26,A,0,E,1,0,0,49.38,12,4027,Y
T1020162,F,0,67,A,0,F,0,1,0,72.86,6,7048,Y
T1020174,M,0,35,A,0,E,0,0,0,55.22,39,5684,Y
T1020183,M,0,80,A,0,E,1,0,0,43.14,4,6668,Y
T1020192,F,1,64,C,1,E,1,0,1,84.86,16,6240,N
T1020202,F,0,78,C,3,E,1,0,0,43.34,1,8585,Y
T1020215,M,0,52,C,1,E,0,0,0,39.26,13,5739,Y
T1020225,M,0,82,B,3,X,0,0,0,62.05,8,7694,Y
T1020249,M,0,78,C,1,F,1,1,0,8.67,1,6645,Y
T1020257,F,0,35,C,0,E,1,0,0,50.46,10,6081,Y
T1020265,F,0,59,C,2,X,0,0,0,42.7,12,8660,Y
T1020279,M,0,57,A,0,X,1,0,0,26.5,1,6903,Y
T1020298,F,0,73,B,2,F,0,0,1,19.38,12,6706,N
T1020306,M,0,42,A,0,F,0,0,0,4.6,12,6390,Y
T1020317,M,0,28,A,0,E,0,0,1,26.79,9,3889,Y
T1020329,F,0,48,C,2,E,1,1,1,86.13,62,9035,Y
T1020334,M,1,25,B,0,E,0,0,0,59.14,5,4893,N
T1020342,M,0,83,B,1,X,1,0,0,56.07,9,7581,Y
T1020352,M,0,50,C,1,E,0,0,0,19.82,2,5928,N
T1020361,F,0,42,B,0,E,0,0,1,93.31,52,7245,Y
T1020389,M,0,32,B,0,E,1,0,0,80.49,5,4807,Y
T1020399,M,0,67,C,2,F,0,0,0,85.24,13,10355,Y
T1020401,M,0,84,B,1,F,1,0,0,61.96,27,8771,N
T1020411,F,0,74,B,0,F,0,0,1,102.14,21,9981,Y
T1020428,F,0,72,A,0,F,0,1,0,107.17,7,7257,Y
T1020438,F,1,34,B,0,E,0,0,0,93.74,15,4829,Y
T1020444,F,0,47,A,0,X,0,0,0,39.57,29,6602,Y
T1020458,F,0,81,A,0,F,0,1,0,82.9,11,7760,Y
T1020463,M,0,80,A,0,F,0,0,1,29.55,39,7059,Y
T1020473,M,0,45,C,0,E,1,0,1,44.67,8,5371,Y
T1020488,M,0,79,A,0,F,0,0,0,55.09,34,7152,Y
T1020505,F,0,33,C,1,E,0,0,1,23.92,15,6211,Y
T1020514,M,0,36,B,1,E,0,0,0,114.9,8,5023,N
T1020528,F,0,85,B,3,F,0,0,1,67.03,9,7511,Y
T1020538,M,0,62,A,0,E,0,1,0,7.4,2,3386,Y
T1020557,F,0,41,B,0,E,0,0,0,8.41,9,5000,Y
T1020568,M,0,86,A,0,F,0,1,0,79.1,6,7466,Y
T1020579,M,0,28,A,0,E,0,0,0,90.14,4,3570,Y
T1020588,M,0,32,B,2,E,0,0,1,78.62,15,5077,Y
T1020590,M,0,87,C,2,X,0,0,1,164.92,9,9106,Y
T1020609,F,0,61,C,3,E,0,0,0,59.08,30,6822,Y
T1020614,M,0,42,A,0,E,1,1,0,57.15,68,7199,Y
T1020623,F,0,68,C,3,F,0,0,0,57.45,3,9338,Y
T1020635,M,0,27,A,0,E,0,0,0,3.92,4,3923,Y
T1020642,M,0,48,C,1,F,0,0,0,29.74,5,8511,Y
T1020650,F,0,52,B,2,E,0,1,0,19.94,1,4660,Y
T1020669,M,0,51,B,3,E,0,1,0,48.44,49,7408,Y
T1020678,M,0,23,C,0,E,0,0,1,26.28,5,5322,N
T1020682,M,0,72,C,2,F,0,0,0,55.97,3,8683,Y
T1020694,M,0,84,C,3,E,1,1,1,136.83,137,8435,Y
T1020708,M,0,63,B,0,E,0,1,1,35.69,4,4426,Y
T1020718,M,0,50,A,0,F,0,0,0,104.54,56,8137,Y
T1020720,M,0,29,A,0,F,1,0,1,16.44,26,6838,N
T1020732,M,0,31,A,0,E,0,1,0,74.42,11,4371,Y
T1020744,M,0,59,B,2,F,1,1,0,32.9,7,7395,Y
T1020758,F,0,40,B,1,E,1,0,0,177.9,166,14021,Y
T1020769,M,0,62,C,2,F,0,1,0,111.05,66,11195,Y
T1020779,F,0,78,B,1,E,0,0,0,15.6,8,7559,Y
T1020785,F,0,83,C,3,F,1,0,1,52.23,13,10023,Y
T1020804,M,0,61,B,1,E,1,0,0,51.99,5,4401,Y
T1020825,F,0,74,B,2,F,1,0,0,19,6,6748,Y
T1020832,M,0,82,B,2,F,1,0,0,54.25,10,8608,Y
T1020842,F,0,50,A,0,F,1,0,0,44.65,6,7179,Y
T1020856,M,0,31,B,0,E,0,1,0,48.28,4,4886,Y
T1020867,F,0,26,A,0,E,0,0,0,84.9,61,7075,Y
T1020876,F,0,44,A,0,E,1,0,0,30.86,1,3193,Y
T1020886,F,0,72,B,1,F,0,0,0,2.3,1,7014,Y
T1020890,M,0,45,A,0,F,0,0,0,5.27,18,6911,Y
T1020902,F,1,70,B,0,E,0,0,0,61.41,10,4485,Y
T1020913,M,0,74,B,0,E,0,0,0,195.08,12,5126,Y
T1020926,M,0,85,C,3,F,0,0,0,58.98,7,9016,Y
T1020934,F,0,59,A,0,X,0,1,0,78.62,47,6891,Y
T1020951,F,0,42,C,0,E,0,0,0,7.04,3,5417,Y
T1020968,F,0,48,A,0,E,0,1,0,19.43,2,3451,Y
T1020975,M,0,39,A,0,E,0,0,0,57.98,6,3584,Y
T1020988,F,0,42,A,0,E,0,0,0,20.88,37,5935,Y
T1020998,F,0,41,B,1,E,0,1,0,51.61,40,6877,Y
T1021006,F,1,86,B,1,F,0,1,1,69.27,17,7572,Y
T1021017,F,0,63,C,1,F,1,0,0,32.49,4,7024,Y
T1021029,M,0,36,A,0,X,1,0,0,13.85,11,6734,Y
T1021039,M,0,28,C,0,E,0,0,1,161.6,49,7694,N
T1021046,M,1,22,B,1,E,0,0,1,107.14,21,5782,Y
T1021053,M,0,65,A,0,X,0,0,1,27.01,3,7103,Y
T1021067,F,0,51,A,0,X,0,1,0,56.76,6,7062,Y
T1021072,F,0,58,B,1,E,1,0,0,56.89,2,4524,Y
T1021082,F,0,77,C,1,F,0,0,0,39.26,29,9018,Y
T1021090,M,0,35,A,0,E,0,0,0,65.07,5,4304,Y
T1021109,F,1,47,C,1,E,0,0,0,20.13,2,5840,Y
T1021111,M,1,59,B,2,F,0,0,1,48.61,18,7927,Y
T1021136,F,0,43,A,0,E,0,0,1,134.28,21,4396,N
T1021141,M,0,26,C,1,E,0,1,0,43.74,3,5443,Y
T1021150,M,0,66,C,2,E,0,0,0,7.74,3,5658,Y
T1021160,M,0,23,B,0,E,0,0,0,29.22,5,4514,N
T1021179,M,0,34,C,1,E,0,0,0,15.79,6,6038,Y
T1021189,F,0,21,C,0,E,0,1,0,77.08,19,5943,Y
T1021203,M,0,59,B,1,E,0,0,0,38.36,45,6991,Y
T1021213,M,0,65,B,0,E,1,0,0,23.45,24,6071,Y
T1021227,F,0,88,C,3,F,1,0,0,61.66,10,8622,Y
T1021239,F,0,24,A,0,E,0,1,1,7.94,1,3575,Y
T1021242,F,0,85,C,3,F,0,1,0,66.43,19,9473,Y
T1021255,M,1,27,B,0,E,0,0,0,186.57,73,9131,N
T1021276,M,0,24,C,0,E,0,0,0,99.89,11,5986,Y
T1021285,F,0,75,C,2,F,0,0,0,15.99,35,8419,Y
T1021290,F,0,63,B,0,E,1,0,0,59.24,6,4811,N
T1021303,F,1,26,B,0,E,0,0,1,87.89,7,4635,N
T1021323,M,0,65,B,1,F,0,0,0,11.6,12,6466,Y
T1021336,F,0,42,C,0,E,0,0,0,53.25,30,6645,Y
T1021344,M,0,42,C,2,E,0,0,0,46.24,6,5252,Y
T1021353,F,0,44,C,0,E,0,0,0,57.64,9,6234,Y
T1021360,M,1,59,B,1,E,0,0,0,6.23,5,5180,N
T1021372,M,0,82,C,1,F,1,0,0,70.73,24,9017,Y
T1021387,M,0,60,C,1,F,1,1,1,103.84,35,11109,Y
T1021397,F,1,64,A,0,F,0,0,0,0.62,5,6518,Y
T1021408,F,1,35,B,0,E,0,0,0,17.6,3,4103,Y
T1021411,F,0,41,A,0,X,0,0,0,117.61,13,6698,Y
T1021421,M,0,26,B,0,E,0,1,0,124.65,19,4967,N
T1021435,F,0,35,B,2,E,0,0,0,167.4,8,5040,N
T1021441,M,0,34,B,1,E,0,0,0,126.15,10,5238,N
T1021455,M,0,58,C,1,F,0,0,0,94.28,99,9984,Y
T1021464,F,0,60,A,0,F,0,1,0,53.49,33,6442,Y
T1021472,F,0,55,C,2,E,0,0,1,27.06,29,6470,Y
T1021486,M,0,78,C,2,E,0,0,0,17.43,4,5018,Y
T1021490,M,0,59,B,1,F,0,0,1,14.02,6,8117,Y
T1021503,M,0,66,B,1,E,0,0,1,126.29,7,5112,Y
T1021516,F,0,47,C,2,E,0,1,0,70.96,7,6194,Y
T1021520,M,0,78,A,0,E,1,1,1,86.31,36,6914,Y
T1021538,F,0,74,A,0,F,1,0,0,71.43,6,7790,Y
T1021545,M,0,86,A,0,F,1,0,1,78.48,32,6775,Y
T1021555,F,0,28,C,0,E,1,1,1,70.13,12,6055,N
T1021565,M,1,81,B,1,E,0,0,1,65.16,12,5102,Y
T1021571,F,0,81,C,3,E,0,0,0,56.15,5,8644,Y
T1021586,M,0,31,B,1,E,0,1,0,53.36,8,5088,Y
T1021603,F,0,30,A,0,E,0,0,1,16.72,5,3282,Y
T1021621,F,0,69,C,0,F,1,0,1,93.46,16,9499,Y
T1021632,F,0,66,C,2,F,1,0,0,134.92,36,12252,Y
T1021642,F,0,36,B,1,E,0,0,0,55.61,2,4028,N
T1021652,F,0,45,C,0,E,0,0,0,112.87,12,5681,N
T1021665,F,0,71,B,0,F,1,0,1,68.05,11,9072,Y
T1021671,M,0,67,C,2,E,0,1,0,40.62,10,5401,Y
T1021688,F,0,57,A,0,F,0,1,0,22.46,2,5987,Y
T1021699,M,0,70,A,0,F,0,0,0,59.04,10,8192,Y
T1021708,M,0,84,B,2,F,0,0,1,79.69,9,9211,Y
T1021719,F,0,72,B,1,E,0,0,0,106.55,14,5740,Y
T1021728,F,0,45,A,0,E,0,0,0,39.74,21,4629,Y
T1021739,M,0,62,A,0,F,1,0,0,142.07,89,9755,Y
T1021744,F,0,76,C,2,E,1,0,0,6.35,1,8810,Y
T1021760,F,0,58,A,0,E,0,0,0,5.12,25,5071,Y
T1021775,M,0,90,B,1,F,1,0,1,33.1,14,7725,Y
T1021788,F,0,63,C,3,X,1,1,0,29.34,7,8329,Y
T1021795,F,0,68,A,0,F,0,0,0,14.11,2,6099,Y
T1021802,F,0,45,C,0,F,0,0,0,131.53,18,10876,Y
T1021813,M,0,29,C,2,X,0,0,0,78.07,56,7966,Y
T1021820,F,0,39,C,1,E,0,1,0,71.81,10,5809,Y
T1021846,M,0,69,C,3,X,0,0,0,133.84,27,8795,Y
T1021855,F,0,44,C,0,E,0,0,0,0.4,5,5750,Y
T1021869,M,0,41,B,0,E,1,0,0,92.07,8,5225,Y
T1021876,F,0,31,B,1,E,0,0,0,102.38,31,6371,Y
T1021883,F,0,61,C,2,E,0,0,1,92.33,35,7074,Y
T1021896,M,0,26,C,0,E,0,0,0,127.78,22,6772,N
T1021902,M,0,72,A,0,F,0,1,0,19.58,21,6968,Y
T1021916,F,1,82,A,0,F,1,1,0,82.1,3,6987,Y
T1021923,F,0,57,C,1,E,0,0,0,66.61,1,5433,Y
T1021935,F,0,64,C,3,F,0,0,1,95.62,5,9916,Y
T1021941,M,0,27,A,0,E,1,1,0,23.7,26,5071,Y
T1021950,F,0,43,C,2,F,0,1,0,56.87,12,8662,Y
T1021966,F,0,55,A,0,F,0,0,0,114.92,7,8660,Y
T1021973,F,0,21,A,0,X,0,0,0,38.03,18,7046,Y
T1021982,M,0,31,C,1,E,0,0,1,59.75,38,7550,Y
T1021993,M,1,28,B,0,E,0,0,0,4.07,8,5384,N
T1022013,M,0,81,A,0,F,1,0,0,100,29,6405,Y
T1022027,F,0,55,B,1,E,0,0,0,6.1,13,4976,Y
T1022031,M,0,80,C,2,E,0,0,0,28.84,1,9219,Y
T1022044,M,1,53,B,0,E,0,1,0,16.02,5,4271,Y
T1022054,F,1,54,B,0,E,0,0,0,27.31,2,4369,N
T1022060,M,1,52,B,1,E,0,0,0,233.67,36,6809,N
T1022074,F,0,59,B,3,E,0,0,0,99.14,25,5697,Y
T1022099,F,0,85,B,3,F,0,1,0,73.8,13,7164,Y
T1022101,F,0,66,A,0,F,0,1,0,16.05,7,6960,Y
T1022114,M,0,23,C,1,E,0,0,0,68.62,8,6098,N
T1022123,M,0,74,C,2,F,0,1,0,89.93,35,11366,Y
T1022136,F,1,66,B,2,F,0,0,0,123.82,15,11168,Y
T1022145,M,0,38,A,0,E,0,0,0,46.09,40,5864,N
T1022166,M,0,44,C,1,E,0,0,0,31.26,54,8684,Y
T1022179,F,0,43,C,1,E,0,0,0,9.21,2,5333,Y
T1022180,F,1,88,B,3,F,0,0,1,75.19,9,7929,Y
T1022194,F,1,85,B,3,F,0,0,0,42.98,4,7325,Y
T1022208,F,0,21,A,0,E,0,0,0,69.31,4,3985,Y
T1022217,F,0,75,A,0,F,0,0,0,9.67,2,6617,Y
T1022226,M,0,25,C,0,E,0,0,0,20.14,3,5802,Y
T1022239,M,0,86,B,3,F,1,1,1,87.56,40,7345,Y
T1022240,F,0,69,B,1,E,1,1,0,59.71,1,3967,Y
T1022259,F,0,77,C,2,F,0,1,1,51.1,52,8093,Y
T1022264,M,0,32,C,0,E,0,1,0,71.4,7,5927,Y
T1022279,F,0,24,C,0,E,0,0,1,67.54,8,5979,N
T1022283,M,0,66,A,0,F,0,1,0,37.67,60,6871,Y
T1022292,M,0,67,A,0,F,0,0,0,13.91,3,6055,Y
T1022300,M,1,58,B,1,E,0,0,0,41.21,8,4730,Y
T1022311,F,0,54,B,2,E,0,0,1,39.5,2,4342,Y
T1022323,F,0,42,C,2,E,1,0,0,142.87,128,13234,N
T1022339,F,0,77,C,3,F,0,1,0,12.15,2,6577,Y
T1022344,M,0,32,A,0,E,0,0,0,36.2,3,3471,Y
T1022357,F,0,33,A,0,E,0,0,1,22.31,7,3863,Y
T1022361,M,0,22,B,0,E,0,0,0,117.81,127,12167,Y
T1022372,M,0,82,A,0,F,0,0,1,47.88,21,7202,Y
T1022400,F,0,32,C,1,E,0,0,1,61.1,11,6044,Y
T1022419,F,0,65,C,0,E,0,0,0,15.04,8,5438,Y
T1022426,M,0,70,C,1,F,1,0,0,105.82,7,11618,Y
T1022435,M,0,53,C,0,F,0,0,0,111.56,22,11114,Y
T1022449,F,0,80,B,1,F,1,1,0,26.66,5,7306,Y
T1022450,F,0,60,C,2,E,0,0,0,60.27,1,5554,Y
T1022463,M,0,48,C,1,E,0,0,0,32.82,4,6041,Y
T1022489,F,0,33,C,1,E,0,0,0,42.89,6,5658,Y
T1022494,M,0,32,B,1,E,0,0,1,92.32,17,4689,Y
T1022518,F,0,28,B,0,E,0,0,0,89.1,17,5726,Y
T1022522,F,0,47,A,0,F,0,0,0,33.72,3,6867,Y
T1022546,F,0,70,A,0,E,0,0,0,72.79,46,6387,Y
T1022552,M,0,31,B,0,E,0,0,1,84.68,1,4131,Y
T1022606,F,0,49,A,0,F,0,0,1,78.86,23,8855,Y
T1022612,F,1,52,C,3,E,0,0,1,36.56,5,5438,Y
T1022624,F,0,74,B,1,F,1,0,0,10.97,2,7040,Y
T1022631,M,0,74,C,2,F,1,1,0,42.37,9,8280,Y
T1022640,F,0,80,A,0,E,0,0,0,55.42,8,6856,Y
T1022653,M,0,45,B,1,E,0,0,0,43.61,16,5175,Y
T1022666,M,0,39,C,1,E,0,1,0,84.3,35,7361,Y
T1022674,M,0,45,C,2,E,0,1,1,56,6,5672,Y
T1022687,F,1,48,C,1,E,0,0,0,55.82,2,4714,N
T1022694,F,0,22,B,0,E,0,0,0,59.32,28,5958,N
T1022710,F,0,90,B,2,X,1,1,1,58.59,2,7713,Y
T1022726,F,0,64,A,0,F,0,1,1,16.39,2,6226,Y
T1022738,M,0,78,A,0,F,1,1,1,129.92,7,9260,Y
T1022741,F,0,62,C,2,E,0,0,0,79.17,10,5936,Y
T1022759,F,0,53,B,2,E,0,0,0,17.48,5,4220,Y
T1022769,M,0,51,C,0,E,0,0,0,8.38,16,6289,Y
T1022770,F,0,65,B,2,X,1,0,0,71.23,28,7836,Y
T1022780,M,0,58,C,1,F,1,0,0,76.81,4,8798,Y
T1022793,M,0,88,B,3,F,0,0,0,21.73,25,7162,Y
T1022800,F,0,56,A,0,F,0,0,1,41.47,10,7444,Y
T1022818,M,1,29,B,2,E,1,1,1,23.96,5,4608,N
T1022820,F,0,74,A,0,F,0,1,0,65.79,14,6736,Y
T1022845,F,0,35,B,1,E,0,0,1,38.71,5,4728,Y
T1022854,F,0,30,B,0,E,0,1,1,93.61,6,4426,N
T1022869,M,0,68,A,0,F,1,1,1,54.42,29,6860,Y
T1022876,M,0,42,B,0,E,0,0,0,148.23,49,7609,N
T1022905,M,0,64,A,0,F,0,0,0,106.08,43,8941,Y
T1022914,F,1,49,B,0,E,0,0,1,63.73,8,5460,Y
T1022928,F,0,47,A,0,E,0,1,0,9.01,2,3356,Y
T1022943,F,0,64,C,1,E,1,1,0,83.4,19,6821,Y
T1022950,F,0,35,B,0,E,0,0,0,135.94,77,9270,Y
T1022967,M,0,84,B,1,F,1,0,0,53.6,18,7804,Y
T1022971,M,0,40,C,0,E,0,0,0,126.75,43,8250,N
T1022983,F,0,46,A,0,E,0,1,0,84.56,85,8995,Y
T1023003,M,0,64,C,3,X,1,1,0,138.79,7,8588,Y
T1023028,F,0,32,B,0,E,0,1,1,182.73,16,4964,N
T1023034,M,0,43,C,1,E,0,0,0,73.14,24,7100,Y
T1023048,F,0,56,B,0,F,0,0,0,19.48,9,6494,Y
T1023052,M,0,64,A,0,X,1,1,0,18.18,1,7276,Y
T1023069,F,0,25,A,0,E,0,1,0,171.81,39,5348,N
T1023072,M,1,35,B,0,E,0,0,0,55.2,9,5324,N
T1023081,F,1,26,B,0,E,0,0,1,11.57,2,3509,N
T1023097,F,0,69,C,1,E,0,0,0,24.75,5,5633,Y
T1023117,M,0,73,B,2,F,0,0,0,64.12,20,9143,N
T1023133,M,0,84,C,1,E,0,0,0,106.52,144,8972,Y
T1023149,M,0,59,C,2,F,0,1,0,35.56,3,7772,Y
T1023154,M,0,39,C,0,E,0,0,1,90.4,11,6174,Y
T1023163,F,0,75,A,0,F,0,0,0,59.51,42,6472,Y
T1023186,M,0,41,B,1,E,0,0,0,9.58,2,4923,Y
T1023190,M,0,58,A,0,X,0,0,0,71.04,14,6951,Y
T1023205,M,0,55,C,2,F,1,0,0,68.77,3,8638,Y
T1023219,F,0,55,C,0,E,0,0,0,2.51,11,5968,Y
T1023228,M,0,62,A,0,F,0,0,0,96.74,31,7881,Y
T1023236,F,0,37,A,0,E,0,1,0,37.66,8,3551,N
T1023258,F,0,43,A,0,F,0,0,0,160.7,72,11481,Y
T1023266,F,0,79,A,0,F,0,0,1,161.08,12,10614,Y
T1023270,F,0,74,B,2,F,1,1,0,69.91,5,7371,Y
T1023284,F,0,31,B,0,E,0,0,0,31.28,5,4183,Y
T1023292,M,0,73,A,0,F,1,1,0,102.21,5,6901,Y
T1023307,M,0,69,B,0,F,0,0,1,113.21,12,10164,Y
T1023318,M,0,88,B,3,X,1,0,1,37.4,9,7057,Y
T1023329,M,0,72,C,3,F,1,0,0,95.1,6,9170,Y
T1023336,F,1,68,B,0,F,1,0,0,59.64,15,7324,N
T1023345,F,0,40,C,0,E,0,0,1,70.78,5,5559,Y
T1023352,F,0,46,A,0,E,0,0,0,70.77,40,6253,Y
T1023380,F,0,89,C,3,E,0,1,1,3.39,8,8761,Y
T1023393,M,0,32,A,0,F,0,1,0,102.01,63,8156,Y
T1023406,F,0,49,B,0,E,0,0,0,34.57,9,4698,Y
T1023418,F,1,43,B,0,E,0,0,0,13.44,17,5615,N
T1023431,M,0,40,C,0,E,0,0,0,83.49,94,10932,Y
T1023457,M,0,30,B,0,E,0,0,0,68.45,7,4953,N
T1023479,F,0,56,C,2,E,0,0,0,74.07,14,5926,Y
T1023481,F,0,48,B,0,E,0,0,0,70.42,7,4775,Y
T1023492,M,0,40,A,0,X,1,1,0,86.42,5,7073,Y
T1023505,F,0,69,C,0,E,1,0,0,88.56,15,6212,Y
T1023528,F,0,53,A,0,F,0,0,0,37.39,64,7197,Y
T1023537,M,0,48,A,0,X,0,0,0,95,52,6543,Y
T1023548,F,0,29,C,0,E,0,0,0,158.74,19,6197,Y
T1023559,M,0,56,A,0,F,0,0,0,55.51,52,6525,Y
T1023565,F,0,29,B,0,E,0,0,1,44.11,34,6333,Y
T1023572,F,0,63,B,0,E,0,0,0,4.39,2,4573,Y
T1023587,F,0,69,B,2,F,0,1,0,9.02,1,6592,Y
T1023598,F,0,45,A,0,E,1,0,0,56.25,4,3778,Y
T1023605,M,0,47,C,2,F,1,0,1,55.24,78,9412,Y
T1023611,M,0,78,C,1,F,0,0,0,107.06,15,10751,Y
T1023629,F,0,77,C,0,F,0,0,0,64.74,20,9715,Y
T1023633,M,0,52,C,2,E,0,1,0,67.18,3,5241,Y
T1023643,F,0,21,A,0,E,0,1,0,162.5,16,3967,N
T1023650,F,0,66,A,0,E,0,0,0,5.29,4,3569,Y
T1023660,F,0,46,B,1,E,1,0,1,29.1,4,4341,Y
T1023678,F,1,68,B,1,F,0,0,0,54.91,24,7865,Y
T1023686,F,0,33,A,0,F,0,0,0,61.89,10,7539,Y
T1023694,F,0,63,C,1,E,0,0,1,47.63,6,5389,Y
T1023709,F,0,28,B,1,E,0,0,1,11.1,5,4387,Y
T1023715,F,0,52,A,0,E,0,1,0,69.67,7,3791,Y
T1023721,M,0,79,C,2,F,0,0,0,33.41,16,8682,Y
T1023736,M,0,35,A,0,E,1,1,0,91.98,8,3647,Y
T1023750,F,0,61,A,0,F,0,0,0,39.68,35,6790,Y
T1023771,F,0,27,C,0,E,0,1,0,43.43,14,6122,Y
T1023785,F,0,39,A,0,X,0,0,1,96.55,31,6882,Y
T1023790,F,1,69,B,2,E,0,0,1,50.81,28,5908,Y
T1023809,F,1,66,B,2,F,1,0,0,8.31,1,6447,Y
T1023825,F,0,40,B,0,E,0,1,0,108.73,12,5563,N
T1023834,M,1,67,B,1,F,0,0,0,114.71,80,11825,Y
T1023847,M,0,87,C,1,X,1,0,0,57.35,8,8337,Y
T1023851,M,0,38,C,0,E,0,1,0,6.45,3,5170,Y
T1023860,F,1,25,B,0,E,0,0,0,59.08,2,4620,N
T1023888,M,0,54,A,0,E,0,1,0,48.64,18,4727,Y
T1023896,F,0,87,A,0,X,0,1,0,32.32,10,6705,Y
T1023907,M,0,72,C,2,E,0,0,1,83.58,51,8500,Y
T1023911,M,0,77,C,2,F,1,0,0,22.26,7,8937,Y
T1023928,M,0,21,A,0,E,0,0,0,41.13,3,3984,N
T1023940,F,0,52,B,0,E,0,1,0,16.28,3,4542,N
T1023953,M,0,22,C,1,E,0,0,0,68.59,65,8815,Y
T1023969,M,0,29,C,0,E,0,0,0,82.95,2,5160,Y
T1023973,M,0,61,B,2,F,0,1,0,26.68,3,7063,Y
T1023984,M,0,33,B,0,E,0,0,1,185.59,9,5021,Y
T1023993,M,0,25,C,0,E,0,0,0,12.85,5,5704,N
T1024007,F,0,39,A,0,E,0,0,1,71.64,25,4844,Y
T1024013,M,0,29,B,0,E,0,0,1,65.37,7,5158,Y
T1024022,F,1,73,B,2,F,0,0,0,63.61,2,7502,Y
T1024035,F,0,21,B,1,E,0,0,0,36.51,21,5838,Y
T1024048,M,0,22,C,2,E,0,0,0,83.45,6,5393,Y
T1024057,F,0,28,C,0,E,0,0,0,104.54,78,9621,Y
T1024074,M,0,60,B,0,E,0,0,0,86.91,9,4524,N
T1024090,M,0,75,C,1,F,0,0,0,74.96,17,8365,Y
T1024103,F,0,89,C,2,E,1,1,0,74.24,9,9060,Y
T1024117,F,1,76,C,3,E,0,0,0,58,12,8289,Y
T1024128,F,1,51,B,0,E,0,0,0,73.66,11,4433,Y
T1024144,F,0,54,A,0,F,0,0,0,65.78,57,7755,Y
T1024156,M,0,44,B,0,E,1,0,0,87.7,6,4905,Y
T1024166,F,0,68,C,2,F,1,0,0,136.36,36,11960,Y
T1024179,M,0,48,B,2,F,0,1,0,77.93,46,10144,Y
